Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"A Novel CRISPR-MultiTargeter Multi-agent Reinforcement learning (CMT-MARL) algorithm to identify editable target regions using a Hybrid scoring from multiple similar sequences","Applied Intelligence","","53","8","10.1007/s10489-022-03871-z","Susobhan BaidyaSankhayan ChoudhuryRajat Kumar De","2023","http://link.springer.com/article/10.1007/s10489-022-03871-z","Article"
"Interleaved Robust Reinforcement Learning","Reinforcement Learning","","","","10.1007/978-3-031-28394-9_4","Jinna LiFrank L. LewisJialu Fan","2023","http://link.springer.com/chapter/10.1007/978-3-031-28394-9_4","Chapter"
"MRLCC: an adaptive cloud task scheduling method based on meta reinforcement learning","Journal of Cloud Computing","","12","1","10.1186/s13677-023-00440-8","Xi XiuJialun LiYujie LongWeigang Wu","2023","http://link.springer.com/article/10.1186/s13677-023-00440-8","Article"
"A Conceptual Model for Labeling in Reinforcement Learning Systems: A Value Co-creation Perspective","Design Science Research for a New Society: Society 5.0","","","","10.1007/978-3-031-32808-4_8","Philipp ReinhardMahei Manhai LiErnestine DickhautCornelius RehChristoph PetersJan Marco Leimeister","2023","http://link.springer.com/chapter/10.1007/978-3-031-32808-4_8","Chapter"
"Steering undulatory micro-swimmers in a fluid flow through reinforcement learning","The European Physical Journal E","","46","6","10.1140/epje/s10189-023-00293-8","Zakarya El KhiyatiRaphaël ChesneauxLaëtitia GiraldiJérémie Bec","2023","http://link.springer.com/article/10.1140/epje/s10189-023-00293-8","Article"
"VacciNet: Towards a Reinforcement Learning Based Smart Framework for Predicting the Distribution Chain Optimization of Vaccines for a Pandemic","Advanced AI and Internet of Health Things for Combating Pandemics","","","","10.1007/978-3-031-28631-5_16","Jayeeta MondalJeet DuttaHrishav Bakul Barua","2023","http://link.springer.com/chapter/10.1007/978-3-031-28631-5_16","Chapter"
"Designing a reinforcement learning-based robust controller resisting external forces for a octarotor with new structure","Journal of the Brazilian Society of Mechanical Sciences and Engineering","","45","3","10.1007/s40430-023-04052-w","D. SharifiK. TorabiM. Irani RahaghiH. Shahbazi","2023","http://link.springer.com/article/10.1007/s40430-023-04052-w","Article"
"PRACM: Predictive Rewards for Actor-Critic with Mixing Function in Multi-Agent Reinforcement Learning","Knowledge Science, Engineering and Management","","","","10.1007/978-3-031-40292-0_7","Sheng YuBo LiuWei ZhuShuhong Liu","2023","http://link.springer.com/chapter/10.1007/978-3-031-40292-0_7","Chapter"
"Resource Management in Cloud Computing Using Deep Reinforcement Learning: A Survey","Proceedings of the 10th Chinese Society of Aeronautics and Astronautics Youth Forum","","","","10.1007/978-981-19-7652-0_56","Yuxin FengFeiyang Liu","2023","http://link.springer.com/chapter/10.1007/978-981-19-7652-0_56","Chapter"
"A meta reinforcement learning-based virtual machine placement algorithm in mobile edge computing","Cluster Computing","","","","10.1007/s10586-023-04030-w","Hao XuChengfeng Jian","2023","http://link.springer.com/article/10.1007/s10586-023-04030-w","Article"
"Carbon Monoxide Oxidation on the Surface of Palladium Nanoparticles Optimized by Reinforcement Learning","Journal of Surface Investigation: X-ray, Synchrotron and Neutron Techniques","","17","2","10.1134/S1027451023020088","M. S. LifarA. A. TereshchenkoA. N. BulgakovA. A. GudaS. A. GudaA. V. Soldatov","2023","http://link.springer.com/article/10.1134/S1027451023020088","Article"
"6-DOF Reinforcement Learning Control for Multi-rotor and Fixed-Wing Aircrafts","Proceedings of 2022 International Conference on Autonomous Unmanned Systems (ICAUS 2022)","","","","10.1007/978-981-99-0479-2_52","Zhang ShengZhou PanQuan JialeHe YangHuang JiangtaoHu Weijun","2023","http://link.springer.com/chapter/10.1007/978-981-99-0479-2_52","Chapter"
"A Deep Reinforcement Learning Algorithm Using A New Graph Transformer Model for Routing Problems","Intelligent Systems and Applications","","","","10.1007/978-3-031-16075-2_26","Yang WangZhibin Chen","2023","http://link.springer.com/chapter/10.1007/978-3-031-16075-2_26","Chapter"
"Safe Online Integral Reinforcement Learning for Control Systems via Controller Decomposition","Arabian Journal for Science and Engineering","","48","11","10.1007/s13369-023-08026-x","Jian SunXin SongRui Ling","2023","http://link.springer.com/article/10.1007/s13369-023-08026-x","Article"
"Learning more with the same effort: how randomization improves the robustness of a robotic deep reinforcement learning agent","Applied Intelligence","","53","12","10.1007/s10489-022-04227-3","Lucía Güitta-LópezJaime BoalÁlvaro J. López-López","2023","http://link.springer.com/article/10.1007/s10489-022-04227-3","Article"
"Correction to: Deep Reinforcement Learning-Based Robot Exploration for Constructing Map of Unknown Environment","Information Systems Frontiers","","25","5","10.1007/s10796-022-10303-3","Shih-Yeh ChenQi-Fong HeChin-Feng Lai","2023","http://link.springer.com/article/10.1007/s10796-022-10303-3","Article"
"Learning positioning policies for mobile manipulation operations with deep reinforcement learning","International Journal of Machine Learning and Cybernetics","","14","9","10.1007/s13042-023-01815-8","Ander IriondoElena LazkanoAnder AnsuategiAndoni RiveraIker LluviaCarlos Tubío","2023","http://link.springer.com/article/10.1007/s13042-023-01815-8","Article"
"Reinforcement Learning-Based Multidimensional Perception and Energy Awareness Optimized Link State Routing for Flying Ad-Hoc Networks","Mobile Networks and Applications","","","","10.1007/s11036-023-02255-y","M. PrakashS. NeelakandanBong-Hyun Kim","2023","http://link.springer.com/article/10.1007/s11036-023-02255-y","Article"
"Q-Learning Based Multiple Agent Reinforcement Learning Model for Air Target Threat Assessment","Intelligent Systems and Networks","","","","10.1007/978-981-99-4725-6_16","Nguyen Xuan TruongPhung Kim PhuongHoang Van PhucVu Hoa Tien","2023","http://link.springer.com/chapter/10.1007/978-981-99-4725-6_16","Chapter"
"Learning Legged Mobile Manipulation Using Reinforcement Learning","Robot Intelligence Technology and Applications 7","","","","10.1007/978-3-031-26889-2_28","Seokju LeeSeunghun JeonJemin Hwangbo","2023","http://link.springer.com/chapter/10.1007/978-3-031-26889-2_28","Chapter"
"Developing a Window Control Algorithm Based on Reinforcement Learning for Indoor PM2.5 Mitigation","Proceedings of the 5th International Conference on Building Energy and Environment","","","","10.1007/978-981-19-9822-5_149","Yuting AnTongling XiaRuoyu YouDayi LaiJunjie LiuChun Chen","2023","http://link.springer.com/chapter/10.1007/978-981-19-9822-5_149","Chapter"
"Survey on reinforcement learning for language processing","Artificial Intelligence Review","","56","2","10.1007/s10462-022-10205-5","Víctor Uc-CetinaNicolás Navarro-GuerreroAnabel Martin-GonzalezCornelius WeberStefan Wermter","2023","http://link.springer.com/article/10.1007/s10462-022-10205-5","Article"
"Film Recommendation System with Reinforcement Learning","Frontier Computing","","","","10.1007/978-981-99-1428-9_186","Yi Zhou","2023","http://link.springer.com/chapter/10.1007/978-981-99-1428-9_186","Chapter"
"Application of Reinforcement Learning for Well Location Optimization","Geostatistics Toronto 2021","","","","10.1007/978-3-031-19845-8_7","Kshitij DawarSanjay SrinivasanMort D. Webster","2023","http://link.springer.com/chapter/10.1007/978-3-031-19845-8_7","Chapter"
"Adaptive Reinforcement Learning Formation Control Using ORFBLS for Omnidirectional Mobile Multi-Robots","International Journal of Fuzzy Systems","","25","5","10.1007/s40815-023-01491-4","Ching-Chih TsaiHsing-Yi ChenShih-Che ChenFeng-Chun TaiGuan-Ming Chen","2023","http://link.springer.com/article/10.1007/s40815-023-01491-4","Article"
"Sensor-Based Navigation Using Hierarchical Reinforcement Learning","Intelligent Autonomous Systems 17","","","","10.1007/978-3-031-22216-0_37","Christopher GebauerNils DenglerMaren Bennewitz","2023","http://link.springer.com/chapter/10.1007/978-3-031-22216-0_37","Chapter"
"Evaluation of Safe Reinforcement Learning with CoMirror Algorithm in a Non-Markovian Reward Problem","Intelligent Autonomous Systems 17","","","","10.1007/978-3-031-22216-0_5","Megumi MiyashitaShiro YanoToshiyuki Kondo","2023","http://link.springer.com/chapter/10.1007/978-3-031-22216-0_5","Chapter"
"Flattening Clothes with a Single-Arm Robot Based on Reinforcement Learning","Intelligent Autonomous Systems 17","","","","10.1007/978-3-031-22216-0_39","Hassan ShehawyDaniele PareysonVirginia CarusoAndrea Maria ZanchettinPaolo Rocco","2023","http://link.springer.com/chapter/10.1007/978-3-031-22216-0_39","Chapter"
"Reinforcement Learning-Based Traffic Engineering in SDN: Problem Formulation, Parameters, and Topology","Inventive Communication and Computational Technologies","","","","10.1007/978-981-19-4960-9_25","A. BhavaniY. EkshithaA. MounikaU. Prabu","2023","http://link.springer.com/chapter/10.1007/978-981-19-4960-9_25","Chapter"
"Study on force control for robot massage with a model-based reinforcement learning algorithm","Intelligent Service Robotics","","16","4","10.1007/s11370-023-00474-6","Meng XiaoTie ZhangYanbiao ZouXiaohu YanWen Wu","2023","http://link.springer.com/article/10.1007/s11370-023-00474-6","Article"
"Energy-aware scheduling for spark job based on deep reinforcement learning in cloud","Computing","","105","8","10.1007/s00607-023-01171-z","Hongjian LiLiang LuWenhu ShiGangfan TanHao Luo","2023","http://link.springer.com/article/10.1007/s00607-023-01171-z","Article"
"Decentralized multi-task reinforcement learning policy gradient method with momentum over networks","Applied Intelligence","","53","9","10.1007/s10489-022-04028-8","Shi JunruWang QiongLiu MuhuaJi ZhihangZheng RuijuanWu Qingtao","2023","http://link.springer.com/article/10.1007/s10489-022-04028-8","Article"
"A deep reinforcement learning framework for solving two-stage stochastic programs","Optimization Letters","","","","10.1007/s11590-023-02009-5","Dogacan Yilmazİ. Esra Büyüktahtakın","2023","http://link.springer.com/article/10.1007/s11590-023-02009-5","Article"
"Solving the Pallet Loading Problem with Deep Reinforcement Learning","Handbook of Formal Optimization","","","","10.1007/978-981-19-8851-6_17-1","Safa Bhar LayebOussema Omri","2023","http://link.springer.com/referenceworkentry/10.1007/978-981-19-8851-6_17-1","ReferenceWorkEntry"
"Zero-Sum Game-Based Controller Design Using Reinforcement Learning for Formation Tracking of Multi-agent Systems","Proceedings of 2021 5th Chinese Conference on Swarm Intelligence and Cooperative Control","","","","10.1007/978-981-19-3998-3_139","Yu ShiXiwang DongShaoqing ZhangJianglong YuZhang Ren","2023","http://link.springer.com/chapter/10.1007/978-981-19-3998-3_139","Chapter"
"Deep Reinforcement Learning in the Advanced Cybersecurity Threat Detection and Protection","Information Systems Frontiers","","25","2","10.1007/s10796-022-10333-x","Mohit SewakSanjay K. SahayHemant Rathore","2023","http://link.springer.com/article/10.1007/s10796-022-10333-x","Article"
"Dynamic stock-decision ensemble strategy based on deep reinforcement learning","Applied Intelligence","","53","2","10.1007/s10489-022-03606-0","Xiaoming YuWenjun WuXingchuang LiaoYong Han","2023","http://link.springer.com/article/10.1007/s10489-022-03606-0","Article"
"Efficient distributional reinforcement learning with Kullback-Leibler divergence regularization","Applied Intelligence","","","","10.1007/s10489-023-04867-z","Renxing LiZhiwei ShangChunhua ZhengHuiyun LiQing LiangYunduan Cui","2023","http://link.springer.com/article/10.1007/s10489-023-04867-z","Article"
"Collision Avoidance in Crowded Zone Using Adversarial Reinforcement Learning","2021 International Conference on Security and Information Technologies with AI, Internet Computing and Big-data Applications","","","","10.1007/978-3-031-05491-4_28","Balaji NatesanChuan-Ming Liu","2023","http://link.springer.com/chapter/10.1007/978-3-031-05491-4_28","Chapter"
"Molecular complex detection in protein interaction networks through reinforcement learning","BMC Bioinformatics","","24","1","10.1186/s12859-023-05425-7","Meghana V. PalukuriRidhi S. PatilEdward M. Marcotte","2023","http://link.springer.com/article/10.1186/s12859-023-05425-7","Article"
"Reinforcement Learning for Decision-Making and Control in Power Systems","Women in Power","","","","10.1007/978-3-031-29724-3_10","Xin ChenGuannan QuYujie TangSteven LowNa Li","2023","http://link.springer.com/chapter/10.1007/978-3-031-29724-3_10","Chapter"
"Multi-agent deep reinforcement learning algorithm with trend consistency regularization for portfolio management","Neural Computing and Applications","","35","9","10.1007/s00521-022-08011-9","Cong MaJiangshe ZhangZongxin LiShuang Xu","2023","http://link.springer.com/article/10.1007/s00521-022-08011-9","Article"
"Traffic signal control using a cooperative EWMA-based multi-agent reinforcement learning","Applied Intelligence","","53","4","10.1007/s10489-022-03643-9","Zhimin QiaoLiangjun KeXiaoqiang Wang","2023","http://link.springer.com/article/10.1007/s10489-022-03643-9","Article"
"PAC-Bayesian offline Meta-reinforcement learning","Applied Intelligence","","","","10.1007/s10489-023-04911-y","Zheng SunChenheng JingShangqi GuoLingling An","2023","http://link.springer.com/article/10.1007/s10489-023-04911-y","Article"
"Deep Reinforcement Learning Algorithms for D2D Communications: A Comparative Analysis","Advanced Computational and Communication Paradigms","","","","10.1007/978-981-99-4284-8_6","Devarani Devi Ningombam","2023","http://link.springer.com/chapter/10.1007/978-981-99-4284-8_6","Chapter"
"Protect Trajectory Privacy in Food Delivery with Differential Privacy and Multi-agent Reinforcement Learning","Advanced Information Networking and Applications","","","","10.1007/978-3-031-28694-0_5","Suleiman AbahusseinTianqing ZhuDayong YeZishuo ChengWanlei Zhou","2023","http://link.springer.com/chapter/10.1007/978-3-031-28694-0_5","Chapter"
"A New Distributed Architecture Based on Reinforcement Learning for Parameter Estimation in Image Processing","International Conference on Advanced Intelligent Systems for Sustainable Development","","","","10.1007/978-3-031-26384-2_82","Issam Qaffou","2023","http://link.springer.com/chapter/10.1007/978-3-031-26384-2_82","Chapter"
