Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Reinforcement Learning in Discrete Neural Control of the Underactuated System","Artificial Intelligence and Soft Computing","","","","10.1007/978-3-642-38658-9_6","Zenon HendzelAndrzej BurghardtMarcin Szuster","2013","http://link.springer.com/chapter/10.1007/978-3-642-38658-9_6","Chapter"
"Real-World Reinforcement Learning for Autonomous Humanoid Robot Charging in a Home Environment","Towards Autonomous Robotic Systems","","","","10.1007/978-3-642-23232-9_21","Nicolás NavarroCornelius WeberStefan Wermter","2011","http://link.springer.com/chapter/10.1007/978-3-642-23232-9_21","Chapter"
"A Dynamic Allocation Method of Basis Functions in Reinforcement Learning","AI 2004: Advances in Artificial Intelligence","","","","10.1007/978-3-540-30549-1_25","Shingo IidaKiyotake KuwayamaMasayoshi KanohShohei KatoHidenori Itoh","2005","http://link.springer.com/chapter/10.1007/978-3-540-30549-1_25","Chapter"
"Robot Docking Based on Omnidirectional Vision and Reinforcement Learning","Research and Development in Intelligent Systems XXII","","","","10.1007/978-1-84628-226-3_3","David MuseCornelius WeberStefan Wermter","2006","http://link.springer.com/chapter/10.1007/978-1-84628-226-3_3","Chapter"
"Autonomous Vehicle Steering Based on Evaluative Feedback by Reinforcement Learning","Machine Learning and Data Mining in Pattern Recognition","","","","10.1007/11510888_40","Klaus-Dieter KuhnertMichael Krödel","2005","http://link.springer.com/chapter/10.1007/11510888_40","Chapter"
"Choosing Search Heuristics by Non-Stationary Reinforcement Learning","Metaheuristics: Computer Decision-Making","","","","10.1007/978-1-4757-4137-7_25","Alexander Nareyek","2004","http://link.springer.com/chapter/10.1007/978-1-4757-4137-7_25","Chapter"
"Levels of Realism for Cooperative Multi-Agent Reinforcement Learning","Advances in Swarm Intelligence","","","","10.1007/978-3-642-30976-2_69","Bryan CunninghamYong Cao","2012","http://link.springer.com/chapter/10.1007/978-3-642-30976-2_69","Chapter"
"FMR-GA – A Cooperative Multi-agent Reinforcement Learning Algorithm Based on Gradient Ascent","Neural Information Processing","","","","10.1007/978-3-319-70087-8_86","Zhen ZhangDongqing WangDongbin ZhaoTingting Song","2017","http://link.springer.com/chapter/10.1007/978-3-319-70087-8_86","Chapter"
"Exploiting Additive Structure in Factored MDPs for Reinforcement Learning","Recent Advances in Reinforcement Learning","","","","10.1007/978-3-540-89722-4_2","Thomas DegrisOlivier SigaudPierre-Henri Wuillemin","2008","http://link.springer.com/chapter/10.1007/978-3-540-89722-4_2","Chapter"
"Reinforcement Learning Based on Multi-agent in RoboCup","Advances in Intelligent Computing","","","","10.1007/11538059_100","Wei ZhangJiangeng LiXiaogang Ruan","2005","http://link.springer.com/chapter/10.1007/11538059_100","Chapter"
"A Hybrid Deep Reinforcement Learning Algorithm for Intelligent Manipulation","Intelligent Robotics and Applications","","","","10.1007/978-3-030-27538-9_31","Chao MaJianfei LiJie BaiYaobing WangBin LiuJing Sun","2019","http://link.springer.com/chapter/10.1007/978-3-030-27538-9_31","Chapter"
"Learning Cooperative Behaviours in Multiagent Reinforcement Learning","Neural Information Processing","","","","10.1007/978-3-642-10677-4_65","Somnuk Phon-Amnuaisuk","2009","http://link.springer.com/chapter/10.1007/978-3-642-10677-4_65","Chapter"
"Reinforcement Learning of Collision-free Motions for a Robot Arm with a Sensing Skin","ICANN 98","","","","10.1007/978-1-4471-1599-1_174","Pedro MartínJosé del R. Millán","1998","http://link.springer.com/chapter/10.1007/978-1-4471-1599-1_174","Chapter"
"Supervised reinforcement learning: Application to a wall following behaviour in a mobile robot","Tasks and Methods in Applied Artificial Intelligence","","","","10.1007/3-540-64574-8_416","R. IglesiasC. V. RegueiroJ. CorreaS. Barro","1998","http://link.springer.com/chapter/10.1007/3-540-64574-8_416","Chapter"
"Multi-robot Formation Control Using Reinforcement Learning Method","Advances in Swarm Intelligence","","","","10.1007/978-3-642-13495-1_82","Guoyu ZuoJiatong HanGuansheng Han","2010","http://link.springer.com/chapter/10.1007/978-3-642-13495-1_82","Chapter"
"Knowledge Extraction from Reinforcement Learning","New Learning Paradigms in Soft Computing","","","","10.1007/978-3-7908-1803-1_6","Ron Sun","2002","http://link.springer.com/chapter/10.1007/978-3-7908-1803-1_6","Chapter"
"A Spiking Neural Network Based Autonomous Reinforcement Learning Model and Its Application in Decision Making","Advances in Brain Inspired Cognitive Systems","","","","10.1007/978-3-319-49685-6_12","Guixiang WangYi ZengBo Xu","2016","http://link.springer.com/chapter/10.1007/978-3-319-49685-6_12","Chapter"
"Evaluating the Coordination of Agents in Multi-agent Reinforcement Learning","Intelligent Human Systems Integration 2019","","","","10.1007/978-3-030-11051-2_116","Sean L. BartonErin ZaroukianDerrik E. AsherNicholas R. Waytowich","2019","http://link.springer.com/chapter/10.1007/978-3-030-11051-2_116","Chapter"
"Multi-robot Cooperation Based on Hierarchical Reinforcement Learning","Computational Science – ICCS 2007","","","","10.1007/978-3-540-72588-6_12","Xiaobei ChengJing ShenHaibo LiuGuochang Gu","2007","http://link.springer.com/chapter/10.1007/978-3-540-72588-6_12","Chapter"
"Reinforcement Learning for Online Control of Evolutionary Algorithms","Engineering Self-Organising Systems","","","","10.1007/978-3-540-69868-5_10","A. E. EibenMark HorvathWojtek KowalczykMartijn C. Schut","2007","http://link.springer.com/chapter/10.1007/978-3-540-69868-5_10","Chapter"
"Adaptive Anomaly Detection Strategy Based on Reinforcement Learning","Data Science","","","","10.1007/978-981-13-2206-8_40","Youchang XuNingjiang ChenHanlin ZhangBirui Liang","2018","http://link.springer.com/chapter/10.1007/978-981-13-2206-8_40","Chapter"
"Multi-Agent Cooperative Reinforcement Learning in 3D Virtual World","Advances in Swarm Intelligence","","","","10.1007/978-3-642-13495-1_90","Ping ZhangXiujun MaZijian PanXiong LiKunqing Xie","2010","http://link.springer.com/chapter/10.1007/978-3-642-13495-1_90","Chapter"
"Multiagent Reinforcement Learning for Swarm Confrontation Environments","Intelligent Robotics and Applications","","","","10.1007/978-3-030-27535-8_48","Guanyu ZhangYuan LiXinhai XuHuadong Dai","2019","http://link.springer.com/chapter/10.1007/978-3-030-27535-8_48","Chapter"
"Reinforcement Learning in Continuous Systems: Wavelet Networks Approach","Analysis and Design of Intelligent Systems using Soft Computing Techniques","","","","10.1007/978-3-540-72432-2_73","I. S. Razo-ZapataJ. Waissman-VilanovaL. E. Ramos-Velasco","2007","http://link.springer.com/chapter/10.1007/978-3-540-72432-2_73","Chapter"
"Control of a Free-Falling Cat by Policy-Based Reinforcement Learning","Artificial Neural Networks and Machine Learning – ICANN 2012","","","","10.1007/978-3-642-33266-1_15","Daichi NakanoShin-ichi MaedaShin Ishii","2012","http://link.springer.com/chapter/10.1007/978-3-642-33266-1_15","Chapter"
"Feature Selection for Reinforcement Learning: Evaluating Implicit State-Reward Dependency via Conditional Mutual Information","Machine Learning and Knowledge Discovery in Databases","","","","10.1007/978-3-642-15880-3_36","Hirotaka HachiyaMasashi Sugiyama","2010","http://link.springer.com/chapter/10.1007/978-3-642-15880-3_36","Chapter"
"Reinforcement Learning Method for Portfolio Optimal Frontier Search","Advances in Soft Computing and Its Applications","","","","10.1007/978-3-642-45111-9_22","Jonathan Arriaga-GonzálezManuel Valenzuela-Rendón","2013","http://link.springer.com/chapter/10.1007/978-3-642-45111-9_22","Chapter"
"Exploring Continuous Action Spaces with Diffusion Trees for Reinforcement Learning","Artificial Neural Networks – ICANN 2010","","","","10.1007/978-3-642-15822-3_24","Christian VollmerErik SchaffernichtHorst-Michael Gross","2010","http://link.springer.com/chapter/10.1007/978-3-642-15822-3_24","Chapter"
"Single Multiplicative Neuron Model in Reinforcement Learning","Harmony Search and Nature Inspired Optimization Algorithms","","","","10.1007/978-981-13-0761-4_84","Shobhit Nigam","2019","http://link.springer.com/chapter/10.1007/978-981-13-0761-4_84","Chapter"
"State Space Partition for Reinforcement Learning Based on Fuzzy Min-Max Neural Network","Advances in Neural Networks – ISNN 2007","","","","10.1007/978-3-540-72393-6_21","Yong DuanBaoxia CuiXinhe Xu","2007","http://link.springer.com/chapter/10.1007/978-3-540-72393-6_21","Chapter"
"Adaptive Power Management Based on Reinforcement Learning for Embedded System","New Frontiers in Applied Artificial Intelligence","","","","10.1007/978-3-540-69052-8_54","Cheng-ting LiuRoy Chaoming Hsu","2008","http://link.springer.com/chapter/10.1007/978-3-540-69052-8_54","Chapter"
"Local path planning method of the self-propelled model based on reinforcement learning in complex conditions","Journal of Marine Science and Application","","13","3","10.1007/s11804-014-1265-7","Yi YangYongjie PangHongwei LiRubo Zhang","2014","http://link.springer.com/article/10.1007/s11804-014-1265-7","Article"
"Reinforcement Learning of a Memory Task Using an Echo State Network with Multi-layer Readout","Robot Intelligence Technology and Applications 5","","","","10.1007/978-3-319-78452-6_2","Toshitaka MatsukiKatsunari Shibata","2019","http://link.springer.com/chapter/10.1007/978-3-319-78452-6_2","Chapter"
"Reinforcement Learning with Interacting Continually Running Fully Recurrent Networks","International Neural Network Conference","","","","10.1007/978-94-009-0643-3_97","Jürgen Schmidhuber","1990","http://link.springer.com/chapter/10.1007/978-94-009-0643-3_97","Chapter"
"Validation of a Reinforcement Learning Policy for Dosage Optimization of Erythropoietin","AI 2007: Advances in Artificial Intelligence","","","","10.1007/978-3-540-76928-6_84","José D. Martín-GuerreroEmilio Soria-OlivasMarcelino Martínez-SoberMónica Climente-MartíTeresa De Diego-SantosN. Víctor Jiménez-Torres","2007","http://link.springer.com/chapter/10.1007/978-3-540-76928-6_84","Chapter"
"Making a Reinforcement Learning Agent Believe","Artificial Neural Networks and Machine Learning – ICANN 2012","","","","10.1007/978-3-642-33269-2_55","Klaus HämingGabriele Peters","2012","http://link.springer.com/chapter/10.1007/978-3-642-33269-2_55","Chapter"
"Towards a Self-Learning Agent: Using Ranking Functions as a Belief Representation in Reinforcement Learning","Neural Processing Letters","","38","2","10.1007/s11063-012-9248-7","Klaus HämingGabriele Peters","2013","http://link.springer.com/article/10.1007/s11063-012-9248-7","Article"
"Imitation and Reinforcement Learning in Agents with Heterogeneous Actions","Advances in Artificial Intelligence","","","","10.1007/3-540-45153-6_11","Bob PriceCraig Boutilier","2001","http://link.springer.com/chapter/10.1007/3-540-45153-6_11","Chapter"
"Autonomous Quantum Reinforcement Learning for Robot Navigation","Proceedings of 2nd International Conference on Intelligent Computing and Applications","","","","10.1007/978-981-10-1645-5_29","Arjun MohanSudharsan JayabalanArchana Mohan","2017","http://link.springer.com/chapter/10.1007/978-981-10-1645-5_29","Chapter"
"Postural Control of Two-Stage Inverted Pendulum Using Reinforcement Learning and Self-organizing Map","Adaptive and Natural Computing Algorithms","","","","10.1007/978-3-540-71629-7_81","Jae-kang LeeTae-seok OhYun-su ShinTae-jun YoonIl-hwan Kim","2007","http://link.springer.com/chapter/10.1007/978-3-540-71629-7_81","Chapter"
"A Study on Designing Robot Controllers by Using Reinforcement Learning with Evolutionary State Recruitment Strategy","Biologically Inspired Approaches to Advanced Information Technology","","","","10.1007/978-3-540-27835-1_19","Toshiyuki KondoKoji Ito","2004","http://link.springer.com/chapter/10.1007/978-3-540-27835-1_19","Chapter"
"Efficient Reinforcement Learning through Symbiotic Evolution","Recent Advances in Reinforcement Learning","","","","10.1007/978-0-585-33656-5_3","David E. MoriartyRisto Miikkulainen","1996","http://link.springer.com/chapter/10.1007/978-0-585-33656-5_3","Chapter"
"Building a Basic Block Instruction Scheduler with Reinforcement Learning and Rollouts","Machine Learning","","49","2 - 3","10.1023/A:1017976211990","Amy McGovernEliot MossAndrew G. Barto","2002","http://link.springer.com/article/10.1023/A%3A1017976211990","Article"
"Efficient reinforcement learning through symbiotic evolution","Machine Learning","","22","1 - 3","10.1007/BF00114722","David E. MoriartyRisto Miikkulainen","1996","http://link.springer.com/article/10.1007/BF00114722","Article"
"Reinforcement-Learning: An Overview from a Data Mining Perspective","Data Mining and Knowledge Discovery Handbook","","","","10.1007/0-387-25465-X_21","Shahar CohenOded Maimon","2005","http://link.springer.com/chapter/10.1007/0-387-25465-X_21","Chapter"
"Coalition-based metaheuristic: a self-adaptive metaheuristic using reinforcement learning and mimetism","Journal of Heuristics","","16","6","10.1007/s10732-009-9121-7","David MeignanAbderrafiaa KoukamJean-Charles Créput","2010","http://link.springer.com/article/10.1007/s10732-009-9121-7","Article"
"Optimization of heuristic search using recursive algorithm selection and reinforcement learning","Annals of Mathematics and Artificial Intelligence","","60","1 - 2","10.1007/s10472-010-9217-7","Vasileios VasilikosMichail G. Lagoudakis","2010","http://link.springer.com/article/10.1007/s10472-010-9217-7","Article"
"Resource management of cloud-enabled systems using model-free reinforcement learning","Annals of Telecommunications","","74","9 - 10","10.1007/s12243-019-00720-y","Yue JinMakram BouzidDimitre KostadinovArmen Aghasaryan","2019","http://link.springer.com/article/10.1007/s12243-019-00720-y","Article"
"Heuristically Accelerated Reinforcement Learning by Means of Case-Based Reasoning and Transfer Learning","Journal of Intelligent & Robotic Systems","","91","2","10.1007/s10846-017-0731-2","Reinaldo A. C. BianchiPaulo E. SantosIsaac J. da SilvaLuiz A. Celiberto JrRamon Lopez de Mantaras","2018","http://link.springer.com/article/10.1007/s10846-017-0731-2","Article"
"Reinforcement Learning","Neural Networks and Statistical Learning","","","","10.1007/978-1-4471-7452-3_17","Ke-Lin DuM. N. S. Swamy","2019","http://link.springer.com/chapter/10.1007/978-1-4471-7452-3_17","Chapter"
"On Optimizing Operational Efficiency in Storage Systems via Deep Reinforcement Learning","Machine Learning and Knowledge Discovery in Databases","","","","10.1007/978-3-030-10997-4_15","Sunil SrinivasaGirish KathalagiriJulu Subramanyam VaranasiLuis Carlos QuintelaMohamad CharafeddineChi-Hoon Lee","2019","http://link.springer.com/chapter/10.1007/978-3-030-10997-4_15","Chapter"
"Reinforcement Learning","Design of Experiments for Reinforcement Learning","","","","10.1007/978-3-319-12197-0_2","Christopher Gatti","2015","http://link.springer.com/chapter/10.1007/978-3-319-12197-0_2","Chapter"
